"geoid","geolevel","year","education_score","education_rnk","education_state_rnk"
"14000US41039005400","tract","2019","124.3","90.2724","90.5941"
"14000US41039990000","tract","2019",NA,NA,NA
"14000US41041950100","tract","2019","97.01","40.7033","32.6733"
"14000US41041950303","tract","2019","96.27","39.1249","31.6832"
"14000US41041950304","tract","2019","107.05","62.1959","61.5099"
"14000US41041950400","tract","2019","90.48","28.1542","17.4505"
"14000US41041950601","tract","2019","105.24","58.5054","57.5495"
"14000US41041950602","tract","2019","107.79","63.7958","63.552"
"14000US41041950800","tract","2019","102.91","53.615","50.2475"
"14000US41041950900","tract","2019","87.13","22.8738","12.005"
"14000US41041951000","tract","2019","91.52","29.9081","19.3688"
"14000US41041951100","tract","2019","95.39","37.2919","29.2079"
"14000US41041951200","tract","2019","101.61","50.8942","45.7302"
"14000US41041951300","tract","2019","100.13","47.6238","41.9554"
"14000US41041951400","tract","2019","100.44","48.313","42.698"
"14000US41041951500","tract","2019","114.08","75.7766","75.2475"
"14000US41041951600","tract","2019","99.93","47.1188","41.3366"
"14000US41041951700","tract","2019","108.07","64.3613","64.047"
"14000US41041951800","tract","2019","99.21","45.5045","39.1089"
"14000US41041990100","tract","2019",NA,NA,NA
"14000US41043020100","tract","2019","101.78","51.2352","46.4109"
"14000US41043020200","tract","2019","98.96","44.9232","38.4901"
"14000US41043020300","tract","2019","104.94","57.8982","56.4975"
"14000US41043020400","tract","2019","93.98","34.5223","25.3713"
"14000US41043020500","tract","2019","88.36","24.7845","13.4901"
"14000US41043020600","tract","2019","92.16","31.1037","20.297"
"14000US41043020700","tract","2019","92.48","31.6332","21.1634"
"14000US41043020801","tract","2019","96.09","38.7609","31.1881"
"14000US41043020802","tract","2019","93.56","33.6978","24.0099"
"14000US41043030100","tract","2019","91.93","30.6433","20.0495"
"14000US41043030200","tract","2019","94.81","36.1222","27.3515"
"14000US41043030300","tract","2019","91.72","30.2548","19.6782"
"14000US41043030401","tract","2019","79.29","13.5951","5.0743"
"14000US41043030402","tract","2019","85.29","20.343","10.3342"
"14000US41043030500","tract","2019","102.98","53.7516","50.495"
"14000US41043030600","tract","2019","88.46","24.9255","13.8614"
"14000US41043030700","tract","2019","108.37","64.9986","64.9752"
"14000US41043030800","tract","2019","100.81","49.1446","44.1213"
"14000US41043030902","tract","2019","98.46","43.7679","36.6337"
"14000US41043030903","tract","2019","106.26","60.5859","59.6535"
"14000US41043030904","tract","2019","84.49","19.343","9.2822"
"14000US41045940000","tract","2019",NA,NA,NA
"14000US41045970200","tract","2019","89.77","26.9643","15.9653"
"14000US41045970300","tract","2019","81.15","15.4569","6.6832"
"14000US41045970400","tract","2019","81.29","15.6252","6.8069"
"14000US41045970500","tract","2019","61.45","4.148","0.3713"
"14000US41045970600","tract","2019","84.06","18.7805","9.0347"
"14000US41045970700","tract","2019","82.07","16.4367","7.1782"
"14000US41045970900","tract","2019",NA,NA,NA
"14000US41047000200","tract","2019",NA,NA,NA
"14000US41047000300","tract","2019","85.61","20.7689","10.5198"
"14000US41047000400","tract","2019","67.15","5.9983","1.4851"
"14000US41047000501","tract","2019","65.34","5.3523","0.9901"
"14000US41047000502","tract","2019","64.12","4.9494","0.8663"
"14000US41047000600","tract","2019","98.07","42.9737","35.1485"
"14000US41047000701","tract","2019","88.82","25.4723","14.4802"
"14000US41047000900","tract","2019","110.42","69.01","68.8119"
"14000US41047001000","tract","2019","81.12","15.4152","6.4356"
"14000US41047001100","tract","2019","117.25","81.0915","81.1881"
"14000US41047001200","tract","2019","111.66","71.4012","71.6584"
"14000US41047001300","tract","2019","120.12","85.1949","85.7673"
"14000US41047001401","tract","2019","106.11","60.2737","59.1584"
"14000US41047001402","tract","2019","104.94","57.8982","56.4975"
"14000US41047001501","tract","2019","101.63","50.9402","46.1015"
"14000US41047001502","tract","2019","82.77","17.2813","7.797"
"14000US41047001503","tract","2019","82.19","16.6007","7.302"
"14000US41047001601","tract","2019","94.29","35.1265","25.9901"
"14000US41047001602","tract","2019","67.02","5.9479","1.2376"
"14000US41047001603","tract","2019","75.04","10.1434","3.9604"
"14000US41047001604","tract","2019","67.37","6.0861","1.6089"
"14000US41047001701","tract","2019","77.78","12.2095","4.5792"
"14000US41047001702","tract","2019","77.55","12.0383","4.3317"
"14000US41047001703","tract","2019","88.49","24.973","13.9851"
"14000US41047001801","tract","2019","68.89","6.7551","1.9802"
"14000US41047001802","tract","2019","80.84","15.1461","6.3119"
"14000US41047001803","tract","2019",NA,NA,NA
"14000US41047002000","tract","2019","102.9","53.5804","50.1238"
"14000US41047002101","tract","2019","105.41","58.891","58.0446"
"14000US41047002102","tract","2019","104.84","57.7097","55.8787"
"14000US41047002201","tract","2019","114.65","76.7952","76.2376"
"14000US41047002202","tract","2019","117.18","80.9792","81.0025"
"14000US41047002301","tract","2019","111.58","71.2329","71.349"
"14000US41047002303","tract","2019","98.37","43.5737","36.2624"
"14000US41047002304","tract","2019","111.96","71.9652","72.5248"
"14000US41047002400","tract","2019","123.47","89.3156","89.9752"
"14000US41047002501","tract","2019","110.25","68.6891","68.3168"
"14000US41047002502","tract","2019","77.64","12.0973","4.4554"
"14000US41047002600","tract","2019","102.61","53.0092","49.0099"
"14000US41047002700","tract","2019","111.58","71.2329","71.349"
"14000US41047002800","tract","2019","112.87","73.6716","73.8861"
"14000US41047010100","tract","2019","104.11","56.1558","53.2178"
"14000US41047010201","tract","2019","104.31","56.5486","54.146"
"14000US41047010202","tract","2019","89.64","26.7514","15.8416"
"14000US41047010303","tract","2019","79.65","13.9821","5.198"
"14000US41047010304","tract","2019","58.43","3.3711","0"
"14000US41047010305","tract","2019","66.12","5.6127","1.1139"
"14000US41047010306","tract","2019","61.96","4.2804","0.495"
"14000US41047010307","tract","2019","97.18","41.0961","33.2921"
"14000US41047010400","tract","2019","88.84","25.5083","14.604"
"14000US41047010501","tract","2019","96.19","38.9681","31.3119"
"14000US41047010502","tract","2019","102.69","53.156","49.6906"
"14000US41047010503","tract","2019","90.04","27.4103","16.5842"
"14000US41047010600","tract","2019","106.53","61.1456","60.5198"
"14000US41047010701","tract","2019","89.87","27.1298","16.2129"
"14000US41047010702","tract","2019","94.14","34.8373","25.6188"
"14000US41047010801","tract","2019","91.98","30.7339","20.1733"
"14000US41047010802","tract","2019","94.78","36.0675","27.2277"
"14000US41049970100","tract","2019","63.99","4.9019","0.7426"
"14000US41049970200","tract","2019","97.91","42.6413","34.901"
"14000US41051000100","tract","2019","132.36","96.4304","97.1535"
"14000US41051000200","tract","2019","123.33","89.1458","89.7277"
"14000US41051000301","tract","2019","110.58","69.3553","69.3069"
"14000US41051000302","tract","2019","133.26","96.9095","98.0198"
"14000US41051000401","tract","2019","122.47","88.1329","88.9851"
"14000US41051000402","tract","2019","117.74","81.8468","81.6832"
"14000US41051000501","tract","2019","107.28","62.6879","62.0668"
"14000US41051000502","tract","2019","110.93","69.9927","69.9257"
"14000US41051000601","tract","2019","88.18","24.504","13.2426"
"14000US41051000602","tract","2019","88.54","25.0306","14.1089"
"14000US41051000701","tract","2019","115.67","78.5088","77.7228"
"14000US41051000702","tract","2019","108.96","66.141","65.9653"
"14000US41051000801","tract","2019","124.55","90.54","90.8416"
"14000US41051000802","tract","2019","106.16","60.3744","59.2822"
"14000US41051000901","tract","2019","124.02","89.9731","90.4703"
"14000US41051000902","tract","2019","109.41","67.0777","66.9554"
"14000US41051001000","tract","2019","118.93","83.5547","84.3441"
"14000US41051001101","tract","2019","121.29","86.7243","87.3144"
"14000US41051001102","tract","2019","123.63","89.4839","90.099"
"14000US41051001201","tract","2019","124.42","90.4019","90.7178"
"14000US41051001202","tract","2019","131.3","95.8764","96.6584"
"14000US41051001301","tract","2019","125.61","91.586","92.5743"
"14000US41051001302","tract","2019","130.41","95.3657","95.7921"
"14000US41051001400","tract","2019","125.36","91.3342","91.9554"
"14000US41051001500","tract","2019","131.57","96.0246","96.9059"
"14000US41051001601","tract","2019","110.47","69.1236","69.1213"
"14000US41051001602","tract","2019","105.32","58.6939","57.797"
"14000US41051001701","tract","2019","116.26","79.4973","78.7129"
"14000US41051001702","tract","2019","104.33","56.5789","54.3317"
"14000US41051001801","tract","2019","114.6","76.7104","75.9901"
"14000US41051001802","tract","2019","126.23","92.1601","92.9455"
"14000US41051001900","tract","2019","126.86","92.7111","93.3168"
"14000US41051002000","tract","2019","127.95","93.6075","94.1832"
"14000US41051002100","tract","2019","120.43","85.628","86.0767"
"14000US41051002203","tract","2019","128.03","93.6737","94.3069"
"14000US41051002303","tract","2019","118.87","83.4755","84.0347"
"14000US41051002401","tract","2019","132.45","96.4735","97.2772"
"14000US41051002402","tract","2019","134.67","97.5123","98.3911"
"14000US41051002501","tract","2019","131.17","95.793","96.4109"
"14000US41051002502","tract","2019","120.95","86.3157","86.8812"
"14000US41051002600","tract","2019","130.61","95.4606","95.9158"
"14000US41051002701","tract","2019","130.14","95.1873","95.4208"
"14000US41051002702","tract","2019","123.38","89.2091","89.8515"
"14000US41051002801","tract","2019","123.06","88.8106","89.3564"
"14000US41051002802","tract","2019","132.59","96.5512","97.401"
"14000US41051002901","tract","2019","118.9","83.5187","84.1584"
"14000US41051002902","tract","2019","114.94","77.27","76.9802"
"14000US41051002903","tract","2019","105.31","58.6766","57.6733"
"14000US41051003000","tract","2019","125.39","91.3716","92.0792"
"14000US41051003100","tract","2019","131.18","95.8016","96.5347"
"14000US41051003200","tract","2019","126.89","92.737","93.4406"
"14000US41051003301","tract","2019","108.59","65.4317","65.099"
"14000US41051003302","tract","2019","120.73","86.0337","86.3861"
"14000US41051003401","tract","2019","122.2","87.8279","88.7376"
"14000US41051003402","tract","2019","124.87","90.8565","91.3366"
"14000US41051003501","tract","2019","118.18","82.4957","82.302"
"14000US41051003502","tract","2019","128.78","94.2362","94.6782"
"14000US41051003601","tract","2019","121.54","87.0308","87.8713"
"14000US41051003602","tract","2019","121.22","86.6279","87.1287"
"14000US41051003603","tract","2019","113.09","74.0515","74.2574"
"14000US41051003701","tract","2019","107.82","63.8706","63.7376"
"14000US41051003702","tract","2019","117.18","80.9792","81.0025"
"14000US41051003801","tract","2019","120.94","86.3056","86.7574"
"14000US41051003802","tract","2019","118.47","82.9202","83.1683"
"14000US41051003803","tract","2019","119.9","84.9057","85.396"
"14000US41051003901","tract","2019","113.44","74.6471","74.6906"
"14000US41051003902","tract","2019","128.28","93.8521","94.4307"
"14000US41051004001","tract","2019","91.41","29.721","18.8119"
"14000US41051004002","tract","2019","110.82","69.7725","69.5545"
"14000US41051004101","tract","2019","98.34","43.5147","36.0149"
"14000US41051004102","tract","2019","114.98","77.3477","77.104"
"14000US41051004200","tract","2019","121.84","87.3933","88.3663"
"14000US41051004300","tract","2019","130.84","95.6189","96.1634"
"14000US41051004500","tract","2019","127.42","93.1672","93.6881"
"14000US41051004601","tract","2019","142.79","99.3425","99.7525"
"14000US41051004602","tract","2019","133.28","96.9181","98.2054"
"14000US41051004700","tract","2019","135.56","97.8159","99.0099"
"14000US41051004800","tract","2019","118.6","83.136","83.4777"
"14000US41051004900","tract","2019","132.69","96.6088","97.5248"
"14000US41051005000","tract","2019","146.93","99.6633","99.8762"
"14000US41051005100","tract","2019","131.36","95.9081","96.7822"
"14000US41051005200","tract","2019","124.86","90.8493","91.2129"
"14000US41051005500","tract","2019","104.91","57.8306","56.1881"
"14000US41051005600","tract","2019","104.35","56.6364","54.4554"
"14000US41051005700","tract","2019","129.98","95.0765","95.1733"
"14000US41051005800","tract","2019","134.98","97.6145","98.6386"
"14000US41051005900","tract","2019","133.09","96.8519","97.896"
"14000US41051006001","tract","2019","127.84","93.5183","94.0594"
"14000US41051006002","tract","2019","129.37","94.6765","94.9257"
"14000US41051006100","tract","2019","153.96","99.9022","100"
"14000US41051006200","tract","2019","130.4","95.357","95.6683"
"14000US41051006300","tract","2019","116.94","80.5864","80.5693"
"14000US41051006402","tract","2019","126.49","92.3874","93.0693"
"14000US41051006403","tract","2019","115.71","78.5837","78.1559"
"14000US41051006404","tract","2019","125.56","91.5399","92.4505"
"14000US41051006501","tract","2019","126.59","92.4708","93.1931"
"14000US41051006502","tract","2019","122.08","87.6797","88.6139"
"14000US41051006601","tract","2019","134.99","97.6174","98.7624"
"14000US41051006602","tract","2019","116.6","80.0555","79.8886"
"14000US41051006701","tract","2019","130.71","95.5254","96.0396"
"14000US41051006702","tract","2019","119.75","84.7273","85.1485"
"14000US41051006801","tract","2019","125.46","91.4536","92.2649"
"14000US41051006802","tract","2019","128.77","94.2305","94.5545"
"14000US41051006900","tract","2019","141.43","99.1669","99.6287"
"14000US41051007000","tract","2019","128.92","94.3341","94.802"
"14000US41051007100","tract","2019","117.03","80.7289","80.755"
"14000US41051007201","tract","2019","102.68","53.1272","49.3812"
"14000US41051007202","tract","2019","104.24","56.4177","53.7748"
"14000US41051007300","tract","2019",NA,NA,NA
"14000US41051007400","tract","2019","95.07","36.6819","28.2178"
"14000US41051007500","tract","2019","111.58","71.2329","71.349"
"14000US41051007600","tract","2019","90.43","28.0607","17.0792"
"14000US41051007700","tract","2019","100.68","48.8626","43.4406"
"14000US41051007800","tract","2019","104.3","56.5343","53.9604"
"14000US41051007900","tract","2019","93.96","34.4848","25.2475"
"14000US41051008001","tract","2019","111.55","71.1682","71.0396"
"14000US41051008002","tract","2019","98.79","44.5146","37.995"
"14000US41051008100","tract","2019","99.17","45.4081","38.9851"
"14000US41051008201","tract","2019","98.46","43.7679","36.6337"
"14000US41051008202","tract","2019","92.79","32.1986","21.8441"
"14000US41051008301","tract","2019","80.27","14.5821","5.5693"
"14000US41051008302","tract","2019","84.63","19.5358","9.4059"
"14000US41051008400","tract","2019","74.52","9.7909","3.5891"
"14000US41051008500","tract","2019","91.46","29.8102","19.0594"
"14000US41051008600","tract","2019","98.72","44.3592","37.8713"
"14000US41051008700","tract","2019","106.43","60.9139","60.0248"
"14000US41051008800","tract","2019","107.09","62.2923","61.7574"
"14000US41051008901","tract","2019","96.2","38.9825","31.4356"
